match_id,season,match_date_utc,home_team,away_team,home_last5_wins,home_last5_draws,home_last5_losses,away_last5_wins,away_last5_draws,away_last5_losses,home_avg_goals,home_avg_goals_conceded,away_avg_goals,away_avg_goals_conceded,home_avg_goals_last5,home_avg_conceded_last5,away_avg_goals_last5,away_avg_conceded_last5,home_form_points,away_form_points,home_elo,away_elo,elo_diff,home_rank,away_rank,home_win_streak,home_draw_streak,home_loss_streak,home_unbeaten_streak,away_win_streak,away_draw_streak,away_loss_streak,away_unbeaten_streak,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,home_home_win_rate,home_home_avg_goals,away_away_win_rate,away_away_avg_goals,home_rest_days,away_rest_days,home_matches_played,away_matches_played,home_goal_diff,away_goal_diff,result
4d9baGeH,2016,2016-04-06 23:30:00+00:00,Miranda,Zulia,1,0,4,0,4,1,1.1401,1.19,1.2463,1.3456,0.8,2.4,1.4,1.6,3,4,1418.57,1572.27,-153.7,26,9,0,0,3,0,0,4,0,4,5,5,5,15,0.3667,1.2286,0.2074,1.0444,4,3,421,272,-21,-27,D
IaD2bzBN,2016,2016-04-06 23:30:00+00:00,Monagas,Zamora,1,2,2,3,1,1,1.145,1.3775,1.5682,1.0891,0.8,1.8,1.8,1.0,5,10,1414.09,1772.34,-358.25,28,1,0,1,0,1,1,0,0,3,4,11,3,18,0.42,1.32,0.3389,1.1667,3,2,400,359,-93,172,A
MXJg0dtB,2016,2016-04-06 23:30:00+00:00,Dep. Anzoátegui,Aragua,2,2,1,2,3,0,1.4759,1.0386,1.1476,1.2494,1.8,1.8,1.2,0.6,8,9,1618.99,1590.83,28.16,7,8,0,1,0,2,0,2,0,7,6,7,4,17,0.6581,1.9161,0.2222,0.9899,3,4,311,393,136,-40,D
MkyvnLwi,2016,2016-04-06 23:30:00+00:00,Estudiantes M.,Llaneros,2,0,3,2,0,3,1.1272,1.4844,1.0923,1.4428,1.6,2.2,0.8,1.0,6,6,1435.87,1454.02,-18.15,22,18,0,0,2,0,1,0,0,1,2,6,7,15,0.3661,1.2946,0.1259,0.8444,17,3,448,271,-160,-95,H
E7Go2IBb,2016,2016-04-07 00:00:00+00:00,Carabobo,La Guaira,1,2,2,4,1,0,1.1072,1.2516,1.1713,1.0438,0.8,1.2,2.2,0.8,5,13,1552.34,1719.67,-167.33,11,2,0,1,0,2,2,0,0,5,4,6,5,15,0.3904,1.2061,0.312,1.008,4,4,457,251,-66,32,D
hE3DGHQi,2016,2016-04-09 19:35:00+00:00,Aragua,JBL Zulia,1,4,0,1,1,3,1.1497,1.2513,0.9333,1.2,1.2,1.0,0.8,1.2,7,4,1596.48,1439.41,157.07,8,22,0,3,0,8,1,0,0,1,0,0,0,0,0.4154,1.3077,0.0,0.4286,2,3,394,15,-40,-4,A
UJbxBDfT,2016,2016-04-09 20:30:00+00:00,Trujillanos,Monagas,2,2,1,0,2,3,1.2043,1.1783,1.1421,1.3815,1.2,0.6,0.6,2.4,8,2,1638.79,1408.19,230.6,6,28,0,1,0,1,0,0,1,0,11,10,9,30,0.4739,1.4304,0.16,0.97,8,2,460,401,12,-96,D
r3dQDFAA,2016,2016-04-09 21:45:00+00:00,La Guaira,Dep. Anzoátegui,3,2,0,1,3,1,1.1706,1.0437,1.4776,1.0417,2.0,1.0,1.6,1.8,11,6,1716.61,1613.35,103.26,2,7,0,1,0,6,0,2,0,3,6,7,2,15,0.4921,1.3333,0.3205,1.0385,2,2,252,312,32,136,D
MgeUCZPG,2016,2016-04-09 22:30:00+00:00,Dep. Táchira,Portuguesa,3,2,0,1,2,2,1.492,1.028,1.0147,1.4706,1.4,0.4,0.6,1.2,11,5,1704.47,1445.28,259.19,3,21,0,1,0,9,1,0,0,1,7,0,6,13,0.6024,1.8635,0.1287,0.8614,7,3,500,204,232,-93,D
nyu95iIj,2016,2016-04-10 20:00:00+00:00,Zulia,Carabobo,0,5,0,1,2,2,1.2418,1.3407,1.107,1.2511,1.2,1.2,0.8,1.2,5,5,1569.81,1555.4,14.42,9,10,0,5,0,5,0,2,0,3,6,3,4,13,0.4818,1.4453,0.1703,1.0087,3,3,273,458,-27,-66,H
jTaYBguN,2016,2016-04-10 20:30:00+00:00,Llaneros,Lara,2,0,3,1,2,2,1.0882,1.4412,1.3846,1.1282,0.8,1.0,1.4,1.4,6,5,1441.72,1553.49,-111.77,22,10,0,0,1,0,0,0,1,0,2,9,4,15,0.4118,1.3382,0.3032,1.1355,3,3,272,312,-96,80,H
ny3HFytb,2016,2016-04-10 20:30:00+00:00,Atl. Venezuela,Ureña,0,3,2,1,2,2,0.9713,1.4195,1.0,1.8438,1.0,1.4,0.8,1.4,3,5,1494.12,1469.38,24.74,12,15,0,0,1,0,0,0,1,0,0,1,0,1,0.3218,1.1264,0.125,1.25,4,6,174,32,-78,-27,A
EN49HcBo,2016,2016-04-10 21:35:00+00:00,Mineros,Estudiantes Caracas,4,1,0,2,1,2,1.3707,1.1964,1.0,1.5625,2.2,0.8,1.4,1.8,13,7,1659.13,1475.97,183.16,4,14,1,0,0,9,1,0,0,1,1,0,0,1,0.5502,1.7631,0.1875,0.625,3,7,499,32,87,-18,D
z1y56X2p,2016,2016-04-10 22:30:00+00:00,Zamora,Miranda,3,1,1,1,1,3,1.5722,1.0861,1.1374,1.1872,2.0,1.0,0.6,1.2,10,4,1778.24,1421.02,357.22,1,25,2,0,0,4,0,1,0,1,5,7,5,17,0.6145,1.9721,0.2749,1.0521,3,3,360,422,175,-21,H
0v7LEee4,2016,2016-04-11 00:00:00+00:00,Caracas,Estudiantes M.,1,2,2,2,0,3,1.6145,0.8494,1.1269,1.4811,0.8,1.0,1.4,2.0,5,6,1647.41,1448.16,199.25,5,21,0,0,1,0,1,0,0,1,19,6,8,33,0.6546,1.8635,0.1607,0.9598,4,4,498,449,381,-159,A
r55cwTZj,2016,2016-04-13 21:30:00+00:00,Mineros,Estudiantes M.,3,2,0,3,0,2,1.37,1.196,1.1311,1.4822,2.2,1.0,1.8,2.0,11,9,1648.37,1475.32,173.06,4,15,0,1,0,10,2,0,0,2,13,9,11,33,0.548,1.76,0.1644,0.9689,2,2,500,450,87,-158,D
OKxt8pvk,2016,2016-04-16 20:30:00+00:00,Monagas,Atl. Venezuela,0,3,2,0,3,2,1.1418,1.3806,0.9714,1.4229,0.8,1.8,1.0,1.4,3,3,1420.03,1472.61,-52.57,25,16,0,1,0,1,0,0,2,0,1,2,1,4,0.4179,1.3134,0.1954,0.8161,7,6,402,175,-96,-79,A
d6MaSEP3,2016,2016-04-16 21:45:00+00:00,Lara,Caracas,1,2,2,0,2,3,1.3802,1.1278,1.6152,0.8537,1.2,1.2,0.8,1.4,5,2,1536.95,1620.26,-83.31,11,7,0,0,2,0,0,0,2,0,2,7,8,17,0.5223,1.6306,0.4257,1.3655,6,5,313,499,79,380,D
zcL3RYvA,2016,2016-04-16 22:30:00+00:00,Dep. Anzoátegui,Zulia,1,3,1,1,4,0,1.476,1.0415,1.2409,1.3358,1.6,1.8,1.2,1.0,6,7,1621.77,1580.73,41.04,6,8,0,3,0,4,1,0,0,6,11,4,0,15,0.6538,1.9167,0.2059,1.0368,7,6,313,274,136,-26,D
2Byp74ge,2016,2016-04-17 19:30:00+00:00,Portuguesa,Ureña,1,2,2,2,2,1,1.0146,1.4683,1.0303,1.8182,0.6,1.2,1.2,1.2,5,8,1457.68,1490.89,-33.2,21,13,0,1,0,2,1,0,0,1,0,0,1,1,0.3592,1.165,0.1765,1.2941,7,6,205,33,-93,-26,A
dnjm6O81,2016,2016-04-17 19:30:00+00:00,JBL Zulia,La Guaira,2,0,3,2,3,0,1.0,1.125,1.17,1.0435,0.8,0.8,1.8,1.0,6,9,1465.47,1708.19,-242.71,18,2,2,0,0,2,0,2,0,7,0,0,0,0,0.375,1.375,0.3095,1.0079,7,7,16,253,-2,32,H
0tzrougc,2016,2016-04-17 20:30:00+00:00,Estudiantes M.,Aragua,2,1,2,1,3,1,1.1286,1.4789,1.1468,1.2532,1.4,1.8,1.2,1.4,7,6,1485.81,1570.41,-84.6,17,9,0,1,0,3,0,0,1,0,5,8,8,21,0.3689,1.2933,0.2211,0.995,3,8,451,395,-158,-42,H
0vTjUzei,2016,2016-04-17 20:30:00+00:00,Estudiantes Caracas,Llaneros,2,1,2,3,0,2,1.0,1.5455,1.0879,1.4359,1.2,1.6,1.0,0.8,7,9,1486.73,1458.26,28.47,17,20,0,1,0,2,1,0,0,1,0,0,1,1,0.25,1.375,0.125,0.8382,6,7,33,273,-18,-95,D
UJK7QhfG,2016,2016-04-17 20:30:00+00:00,Miranda,Trujillanos,0,1,4,1,3,1,1.1348,1.1868,1.2039,1.1779,0.4,1.4,1.0,0.6,1,6,1418.88,1626.94,-208.06,26,5,0,0,1,0,0,2,0,2,6,13,10,29,0.3649,1.2227,0.2043,0.9783,6,8,423,461,-22,12,D
tdmy9QOr,2016,2016-04-17 21:45:00+00:00,Dep. Táchira,Mineros,3,2,0,2,3,0,1.491,1.0279,1.3673,1.1936,1.4,0.4,1.4,0.8,11,9,1692.06,1637.88,54.19,2,4,0,2,0,10,0,2,0,11,14,16,9,39,0.6,1.86,0.252,0.98,7,4,501,501,232,87,H
vVRfTfAc,2016,2016-04-18 00:00:00+00:00,Carabobo,Zamora,1,2,2,4,1,0,1.1046,1.2505,1.5706,1.0831,0.8,1.2,2.2,0.8,5,13,1544.48,1780.39,-235.91,10,1,0,0,1,0,3,0,0,5,4,10,5,19,0.3886,1.2052,0.3425,1.1768,7,7,459,361,-67,176,H
joXwToGE,2016,2016-04-20 19:30:00+00:00,Aragua,Lara,0,3,2,1,2,2,1.1439,1.2525,1.379,1.1274,1.0,1.6,1.2,1.2,3,5,1555.12,1536.18,18.94,10,11,0,0,2,0,0,1,0,1,5,4,8,17,0.4133,1.301,0.3013,1.1282,2,3,396,314,-43,79,H
rqCIL38l,2016,2016-04-20 19:30:00+00:00,Llaneros,Dep. Táchira,2,1,2,3,2,0,1.0876,1.4343,1.49,1.0259,0.8,1.0,0.8,0.2,7,11,1463.92,1701.4,-237.48,19,2,0,1,0,2,1,0,0,11,2,9,4,15,0.4161,1.3358,0.3108,1.1235,2,2,274,502,-95,233,A
W44VI1h7,2016,2016-04-20 20:00:00+00:00,Zulia,JBL Zulia,1,4,0,3,0,2,1.2436,1.3382,1.0588,1.1176,1.4,1.2,1.2,0.8,7,9,1586.89,1487.7,99.19,8,16,0,1,0,7,3,0,0,3,0,0,0,0,0.4855,1.442,0.125,0.625,3,3,275,17,-26,-1,A
p8WsS5VK,2016,2016-04-20 20:30:00+00:00,Atl. Venezuela,Miranda,1,2,2,0,2,3,0.983,1.4261,1.1321,1.184,1.4,1.6,0.2,1.0,5,2,1490.78,1423.7,67.08,16,25,1,0,0,1,0,1,0,1,1,3,5,9,0.3182,1.125,0.2736,1.0472,4,3,176,424,-78,-22,H
xrTZTR08,2016,2016-04-20 21:30:00+00:00,Mineros,Portuguesa,1,3,1,1,2,2,1.3645,1.1932,1.0097,1.4709,1.2,1.0,0.6,1.0,6,5,1628.54,1438.65,189.9,4,22,0,0,1,0,0,0,1,0,7,3,3,13,0.5458,1.753,0.1275,0.8627,2,3,502,206,86,-95,D
ObVoRPpR,2016,2016-04-20 21:45:00+00:00,Caracas,Estudiantes Caracas,0,3,2,1,2,2,1.614,0.854,1.0,1.5294,1.0,1.4,0.8,1.4,3,5,1621.03,1481.07,139.96,5,17,0,1,0,1,0,2,0,3,0,0,1,1,0.652,1.864,0.1765,0.6471,4,3,500,34,380,-18,H
zwki5rO7,2016,2016-04-20 23:30:00+00:00,Ureña,Monagas,3,1,1,0,2,3,1.0588,1.7647,1.1439,1.3846,1.4,1.0,1.2,2.4,10,2,1509.93,1401.86,108.06,13,28,2,0,0,2,0,0,1,0,0,0,0,0,0.25,0.75,0.1592,0.9701,3,4,34,403,-24,-97,A
4hDEMqgr,2016,2016-04-21 21:45:00+00:00,La Guaira,Estudiantes M.,2,2,1,3,1,1,1.1693,1.0472,1.1283,1.4757,1.8,1.2,1.2,1.2,8,10,1685.96,1501.1,184.86,3,13,0,0,1,0,1,0,0,4,4,3,6,13,0.4882,1.3307,0.1637,0.9646,4,4,254,452,31,-157,H
ltFQJsw1,2016,2016-04-22 00:00:00+00:00,Zamora,Dep. Anzoátegui,3,1,1,1,4,0,1.5718,1.0884,1.4777,1.0446,2.2,1.2,1.8,1.4,10,7,1758.43,1615.61,142.83,1,7,0,0,1,0,0,4,0,5,4,7,8,19,0.6167,1.9667,0.3185,1.0382,4,5,362,314,175,136,H
ABicX070,2016,2016-04-24 19:30:00+00:00,Portuguesa,Monagas,1,2,2,1,2,2,1.0097,1.4686,1.146,1.3812,0.8,1.2,1.4,1.8,5,5,1449.57,1426.44,23.13,21,25,0,1,0,1,1,0,0,1,7,1,2,10,0.3558,1.1538,0.1634,0.9752,3,3,207,404,-95,-95,D
KQpQvqFQ,2016,2016-04-24 19:30:00+00:00,Lara,La Guaira,0,2,3,2,2,1,1.3746,1.1302,1.1765,1.0471,0.4,1.4,1.8,1.2,2,8,1525.45,1691.16,-165.71,11,3,0,0,1,0,1,0,0,1,5,6,4,15,0.519,1.6266,0.3071,1.0079,4,2,315,255,77,33,H
l2j1WKM6,2016,2016-04-24 19:30:00+00:00,JBL Zulia,Zamora,4,0,1,4,0,1,1.0556,1.0556,1.5758,1.0854,1.4,0.6,2.4,0.8,12,12,1511.98,1764.77,-252.79,12,1,4,0,0,4,1,0,0,1,0,0,0,0,0.4444,1.4444,0.3407,1.1813,3,2,18,363,0,178,A
Ae3ZHL7D,2016,2016-04-24 20:30:00+00:00,Estudiantes Caracas,Aragua,1,2,2,1,2,2,0.9714,1.5429,1.1461,1.2494,0.6,1.0,1.2,1.4,5,5,1474.64,1565.85,-91.21,17,9,0,0,1,0,1,0,0,1,0,0,1,1,0.2353,1.3529,0.22,0.99,3,4,35,397,-20,-41,A
f3Zopa83,2016,2016-04-24 20:30:00+00:00,Estudiantes M.,Zulia,3,1,1,1,3,1,1.128,1.479,1.2391,1.337,1.2,1.0,1.0,1.0,10,6,1495.9,1562.6,-66.7,14,10,0,0,1,0,0,0,1,0,4,5,6,15,0.3717,1.292,0.2044,1.0438,2,4,453,276,-159,-27,A
j9ydZMxl,2016,2016-04-24 20:30:00+00:00,Miranda,Ureña,0,2,3,3,0,2,1.1294,1.1835,1.0286,1.7714,0.2,1.0,1.2,1.2,2,9,1414.85,1485.35,-70.5,27,15,0,0,1,0,0,0,1,0,0,0,1,1,0.3632,1.217,0.2222,1.3333,4,3,425,35,-23,-26,H
bBdHt5pE,2016,2016-04-24 21:30:00+00:00,Mineros,Llaneros,1,3,1,2,1,2,1.3638,1.1928,1.0836,1.4364,1.0,0.8,0.6,0.8,6,7,1617.62,1453.94,163.68,6,20,0,1,0,1,0,0,1,0,5,6,4,15,0.5437,1.75,0.1241,0.8394,4,4,503,275,86,-97,H
x2eLuPaK,2016,2016-04-24 21:30:00+00:00,Carabobo,Atl. Venezuela,2,2,1,2,1,2,1.1087,1.2522,0.9831,1.4181,1.4,1.2,1.2,1.2,8,7,1566.44,1499.63,66.82,10,13,1,0,0,1,2,0,0,2,2,3,2,7,0.3913,1.213,0.2045,0.8409,6,4,460,177,-66,-77,H
Uaz0Ythf,2016,2016-04-24 21:45:00+00:00,Dep. Táchira,Caracas,3,2,0,1,2,2,1.4911,1.0239,1.6148,0.8523,1.0,0.2,1.4,1.4,11,5,1711.38,1627.45,83.92,2,4,2,0,0,12,1,0,0,2,8,13,20,41,0.6016,1.8566,0.424,1.364,4,4,503,501,235,382,D
dnxhz3Ns,2016,2016-04-25 21:45:00+00:00,Dep. Anzoátegui,Trujillanos,0,4,1,0,4,1,1.473,1.0508,1.2013,1.1753,1.2,1.8,0.4,0.6,4,4,1609.26,1622.12,-12.85,7,6,0,0,1,0,0,3,0,3,4,6,5,15,0.6497,1.9172,0.2035,0.974,3,8,315,462,133,12,D
x6BMKNNf,2016,2016-04-28 19:30:00+00:00,Trujillanos,Carabobo,0,4,1,2,2,1,1.2009,1.1749,1.1106,1.2516,0.4,0.6,1.6,1.4,4,8,1626.05,1575.3,50.75,5,10,0,4,0,4,2,0,0,2,8,14,11,33,0.4719,1.4286,0.1696,1.0043,2,3,463,461,12,-65,D
bXXigrUJ,2016,2016-04-30 19:30:00+00:00,Atl. Venezuela,Dep. Anzoátegui,2,0,3,0,4,1,0.9831,1.4213,1.4715,1.0506,1.4,1.6,1.2,1.8,6,4,1490.77,1605.33,-114.57,14,7,0,0,1,0,0,1,0,1,1,5,3,9,0.3258,1.1236,0.3165,1.0316,5,4,178,316,-78,133,A
dSg9UbiJ,2016,2016-04-30 19:30:00+00:00,Aragua,Dep. Táchira,2,1,2,2,3,0,1.1508,1.2513,1.4901,1.0238,1.4,1.4,1.0,0.4,7,9,1582.25,1703.62,-121.36,8,2,2,0,0,2,0,1,0,13,3,14,8,25,0.4162,1.3046,0.3135,1.127,5,5,398,504,-40,235,H
xOWeh2qQ,2016,2016-04-30 21:45:00+00:00,Caracas,Mineros,1,2,2,1,3,1,1.6135,0.8526,1.371,1.1944,1.4,1.4,1.4,1.0,5,6,1635.21,1623.37,11.84,4,5,0,1,0,3,1,0,0,2,17,4,16,37,0.6534,1.8645,0.251,0.9761,6,6,502,504,382,89,D
MTTsqb6C,2016,2016-05-01 19:00:00+00:00,Portuguesa,Llaneros,1,3,1,1,1,3,1.0048,1.4615,1.087,1.4493,0.8,1.0,0.8,1.8,6,4,1444.13,1448.19,-4.06,22,20,0,2,0,2,0,0,2,0,4,5,0,9,0.3524,1.1429,0.1232,0.8478,6,6,208,276,-95,-100,D
lGVZpKy0,2016,2016-05-01 19:30:00+00:00,Zulia,Lara,2,2,1,1,1,3,1.2419,1.3321,1.3766,1.1297,1.0,0.6,0.8,1.6,8,4,1580.13,1544.44,35.69,10,11,1,0,0,1,1,0,0,1,6,6,3,15,0.482,1.4317,0.2994,1.121,6,7,277,316,-25,78,H
86NRnt7m,2016,2016-05-01 20:00:00+00:00,Trujillanos,JBL Zulia,0,5,0,4,0,1,1.2004,1.1746,1.0526,1.1053,0.6,0.6,1.6,0.8,5,12,1619.51,1502.6,116.91,7,12,0,5,0,5,0,0,1,0,0,0,0,0,0.4698,1.4267,0.2222,0.6667,3,7,464,19,12,-1,A
rPk5VvxD,2016,2016-05-01 20:00:00+00:00,Ureña,Carabobo,2,0,3,2,2,1,1.0,1.7778,1.1104,1.2511,1.0,1.6,1.4,1.2,6,8,1470.7,1581.84,-111.14,16,10,0,0,2,0,0,1,0,3,0,0,1,1,0.2353,0.7059,0.1688,1.0043,6,3,36,462,-28,-65,H
rwVwpvi6,2016,2016-05-01 20:00:00+00:00,Monagas,Miranda,1,2,2,1,2,2,1.1432,1.3778,1.1315,1.1808,1.0,1.4,0.4,0.4,5,5,1431.89,1429.49,2.39,23,25,0,1,0,2,1,0,0,1,8,11,9,28,0.4158,1.3168,0.2723,1.0423,7,6,405,426,-95,-21,H
UFONmMis,2016,2016-05-01 21:00:00+00:00,La Guaira,Estudiantes Caracas,1,2,2,1,2,2,1.1758,1.0508,1.0,1.5833,1.4,1.4,1.0,1.4,5,5,1672.17,1458.24,213.93,3,19,0,0,1,0,0,0,2,0,0,0,1,1,0.4922,1.3438,0.1667,0.6111,7,7,256,36,32,-21,H
jVCWo0Mg,2016,2016-05-01 22:00:00+00:00,Zamora,Estudiantes M.,4,0,1,2,1,2,1.5769,1.0852,1.1256,1.4802,2.2,0.8,1.0,1.4,12,7,1774.16,1478.38,295.78,1,15,2,0,0,2,0,0,2,0,13,1,5,19,0.6188,1.9724,0.163,0.9648,7,7,364,454,179,-161,H
8K201uMt,2016,2016-05-04 19:00:00+00:00,Lara,Zamora,1,1,3,4,0,1,1.3754,1.1356,1.5863,1.0822,0.8,1.6,2.6,0.8,4,12,1534.39,1777.13,-242.74,11,1,0,0,1,0,3,0,0,3,4,8,5,17,0.522,1.6289,0.3443,1.1858,2,2,317,365,76,184,H
bFvMdHzC,2016,2016-05-04 19:00:00+00:00,JBL Zulia,Atl. Venezuela,4,0,1,2,0,3,1.1,1.1,0.9777,1.419,1.6,0.8,1.2,1.4,12,6,1527.47,1475.44,52.03,12,15,1,0,0,1,0,0,2,0,0,0,0,0,0.4,1.4,0.2022,0.8427,2,3,20,179,0,-79,H
GjkHccL5,2016,2016-05-04 19:30:00+00:00,Llaneros,Caracas,1,2,2,1,3,1,1.0903,1.4513,1.6143,0.8549,1.2,2.0,1.6,1.4,5,6,1452.5,1630.23,-177.74,20,4,0,1,0,1,0,2,0,4,0,9,6,15,0.413,1.3261,0.4223,1.3625,3,3,277,503,-100,382,A
v5OnrILI,2016,2016-05-04 20:00:00+00:00,Estudiantes Caracas,Zulia,0,2,3,3,1,1,1.0,1.5946,1.2482,1.3309,1.0,1.8,1.6,0.8,2,10,1453.73,1590.18,-136.46,19,9,0,0,3,0,2,0,0,2,0,0,1,1,0.2222,1.3889,0.2101,1.0507,2,3,37,278,-22,-23,A
6wwjqJN9,2016,2016-05-04 21:00:00+00:00,Estudiantes M.,Trujillanos,1,1,3,0,4,1,1.1231,1.4879,1.2,1.1763,0.4,2.0,0.8,1.0,4,4,1475.4,1594.65,-119.25,15,9,0,0,3,0,0,0,1,0,13,14,4,31,0.37,1.2863,0.2026,0.9741,2,3,455,465,-166,11,A
IeNjsxyP,2016,2016-05-04 21:00:00+00:00,Mineros,Aragua,1,3,1,3,0,2,1.3723,1.196,1.1529,1.2481,1.6,1.2,1.4,1.0,6,9,1628.35,1599.24,29.11,5,9,0,1,0,3,3,0,0,3,8,10,9,27,0.5455,1.7628,0.2239,1.0,3,4,505,399,89,-38,A
UZj9aJjg,2016,2016-05-04 21:00:00+00:00,Miranda,Portuguesa,1,1,3,0,4,1,1.1288,1.1803,1.0096,1.4641,0.4,0.6,0.8,1.2,4,4,1418.08,1439.82,-21.74,27,22,0,0,1,0,0,3,0,3,2,3,4,9,0.3662,1.2207,0.1262,0.8641,3,3,427,209,-22,-95,A
WbBY5LDP,2016,2016-05-04 21:00:00+00:00,Carabobo,Monagas,2,1,2,2,2,1,1.1102,1.2527,1.1429,1.3744,1.4,1.4,1.2,0.8,7,8,1565.33,1443.3,122.02,10,21,0,0,1,0,1,0,0,3,10,6,14,30,0.3939,1.2165,0.1626,0.9704,3,3,463,406,-66,-94,H
jqh50aym,2016,2016-05-04 21:00:00+00:00,Dep. Anzoátegui,Ureña,1,3,1,3,0,2,1.47,1.0473,1.027,1.7568,1.0,1.4,1.2,1.2,6,9,1620.66,1487.21,133.45,6,14,1,0,0,2,1,0,0,1,1,0,0,1,0.6456,1.9114,0.2105,1.2632,4,3,317,37,134,-27,D
x0jDbw6a,2016,2016-05-07 21:00:00+00:00,Dep. Táchira,La Guaira,2,2,1,2,1,2,1.4871,1.0257,1.179,1.0506,1.0,0.8,1.6,1.4,8,7,1686.63,1676.68,9.95,2,3,0,0,1,0,1,0,0,1,6,5,2,13,0.5992,1.8532,0.3047,1.0078,7,6,505,257,233,33,H
r1gPg68t,2016,2016-05-11 18:45:00+00:00,Aragua,Dep. Táchira,4,0,1,3,1,1,1.155,1.2475,1.4881,1.0257,1.8,0.8,1.2,0.8,12,10,1620.92,1697.73,-76.81,5,2,4,0,0,4,1,0,0,1,4,14,8,26,0.4192,1.3081,0.3123,1.1225,6,3,400,506,-37,234,H
QPrUhQNn,2016,2016-05-11 21:00:00+00:00,Mineros,Dep. Anzoátegui,1,2,2,1,3,1,1.3715,1.1976,1.4654,1.044,1.8,1.6,0.8,1.2,5,6,1606.66,1611.28,-4.62,8,6,0,0,1,0,0,1,0,3,9,6,5,20,0.5433,1.7598,0.3208,1.0314,7,7,506,318,88,134,A
4GsYipwg,2016,2016-05-11 23:15:00+00:00,Caracas,La Guaira,2,3,0,2,0,3,1.6131,0.8532,1.1783,1.0543,1.4,0.8,1.6,1.6,9,6,1642.71,1665.58,-22.87,4,3,1,0,0,5,0,0,1,0,11,0,3,14,0.6508,1.8651,0.3023,1.0078,7,4,504,258,383,32,H
Ctsxi4ha,2016,2016-05-12 23:00:00+00:00,Trujillanos,Zamora,1,3,1,3,0,2,1.1996,1.1738,1.5847,1.0874,0.8,0.8,2.6,1.4,6,9,1609.76,1754.91,-145.14,7,1,1,0,0,1,0,0,1,0,5,12,5,22,0.4678,1.4249,0.3424,1.1848,8,8,466,366,12,182,A
YeVpkrNB,2016,2016-05-14 21:00:00+00:00,Dep. Anzoátegui,Mineros,2,2,1,1,2,2,1.4639,1.0408,1.3688,1.1972,0.6,0.8,1.8,1.6,8,5,1631.57,1586.38,45.19,6,9,1,0,0,4,0,0,2,0,7,9,5,21,0.6415,1.8994,0.25,0.9802,3,3,319,507,135,87,H
naZll2xI,2016,2016-05-15 19:00:00+00:00,La Guaira,Caracas,2,0,3,3,2,0,1.1776,1.0579,1.6139,0.8535,1.6,1.6,1.6,0.8,6,11,1653.08,1655.22,-2.14,4,3,0,0,2,0,2,0,0,6,0,12,3,15,0.4961,1.3488,0.4246,1.3611,3,3,259,505,31,384,A
jXutjO75,2016,2016-05-15 20:30:00+00:00,Dep. Táchira,Aragua,2,1,2,5,0,0,1.4852,1.0256,1.1546,1.2444,1.0,1.0,2.0,0.6,7,15,1682.8,1635.86,46.94,2,5,0,0,1,0,5,0,0,5,14,5,8,27,0.6008,1.8538,0.2277,1.005,4,4,507,401,233,-36,D
tMYhmMiO,2016,2016-05-15 21:30:00+00:00,Zamora,Trujillanos,4,0,1,1,2,2,1.5886,1.0899,1.2013,1.1777,2.8,1.2,1.2,1.4,12,5,1768.84,1595.83,173.01,1,8,1,0,0,1,0,0,1,0,13,5,5,23,0.6209,1.989,0.206,0.9742,2,2,367,467,183,11,A
hplSBO6q,2016,2016-05-18 19:00:00+00:00,Aragua,Dep. Anzoátegui,4,1,0,3,2,0,1.1567,1.2463,1.4688,1.0406,2.0,1.0,1.2,0.4,13,11,1642.25,1641.25,1.0,4,5,0,1,0,6,2,0,0,5,7,6,5,18,0.4221,1.3065,0.325,1.0312,2,3,402,320,-36,137,D
6mhWArMk,2016,2016-05-18 23:00:00+00:00,Caracas,Zamora,3,2,0,3,0,2,1.6126,0.8518,1.5842,1.0897,1.4,0.8,2.2,1.4,11,9,1675.61,1742.34,-66.74,3,1,3,0,0,7,0,0,1,0,10,5,9,24,0.6522,1.8656,0.3459,1.1946,3,3,506,368,385,182,A
0AizA2yd,2016,2016-05-22 20:00:00+00:00,Dep. Anzoátegui,Aragua,3,2,0,3,2,0,1.4673,1.0405,1.1563,1.2457,1.2,0.4,1.6,0.8,11,11,1645.77,1637.72,8.05,4,5,0,1,0,6,0,2,0,7,6,7,6,19,0.6438,1.9062,0.2266,1.0099,4,4,321,403,137,-36,H
v1jv9Mj2,2016,2016-05-22 23:00:00+00:00,Zamora,Caracas,3,0,2,3,1,1,1.5854,1.0867,1.6095,0.854,2.2,1.2,1.2,1.0,9,10,1759.87,1658.08,101.79,1,3,1,0,0,1,0,0,1,0,6,10,9,25,0.6175,1.9781,0.4269,1.3597,4,4,369,507,184,383,H
GbVVhxnm,2016,2016-05-25 23:00:00+00:00,Dep. Anzoátegui,Zamora,3,2,0,3,0,2,1.4814,1.0373,1.5865,1.0838,2.2,0.4,1.6,1.2,11,9,1656.95,1767.5,-110.55,3,1,1,0,0,7,2,0,0,2,7,5,8,20,0.646,1.9317,0.3495,1.1989,3,3,322,370,143,186,D
